text,true_label,pred_label,score
"Opulent sets and sumptuous costumes well photographed by Theodor Sparkuhl, and a good (not great) performance by Jannings as Henry cannot overcome poor writing and static camera-work. Henny Porten chews the scenery as Anne.<br /><br />It's all very beautiful; but it's all surface and no depth. The melodramatic tale of a woman wronged made it a hit in America where the expressionistic ""The Cabinet of Dr. Caligari"" flopped in the same year (1920), proving that what is popular is not what endures. Lubitsch would be remembered for his lively comedies, not sterile spectacles like this.",neg,pos,0.602471096535318
"Spiderman was one of the first comic books to initiate a change in the genre: in spite of being a very well made superhero comic book this is the first series ever that added a real psychological depth to the main character, had complex moral issue, round characters and also highlighted social and political issues. in other words: Spiderman was the comic book's coming of age. This TV series lacks all of those components. It's just a straightforward good buy / bad guy TV series suffering from obvious budgetary rerstraints that make the action scene moderately exciting. Spiderman nylon webbing is about as convincing as the cardboard rocks in Star trek. Nicholas Hammond is way too old for the role at that point in time. I think he was well into his thirties wheras Spider,man was really teenager at the time. For some unfathomable reason the writers also changed names and deleted important characters from the comic book which again just resulted in the tension between characters basically disappearing.",neg,pos,0.6724905994092328
"I viewed the first two nights before coming to IMDb looking for some actor info. I saw the 9+ rating which surprised me since I was not that impressed by what I'd seen. (As reference, I happen to believe Lonesome Dove was the best TV western ever. I grew up next to the MGM back lots in Culver City in the 50s and have a certain sense of reverence about the Western genre.) <br /><br />So I saw the glowing first review and decided to read ""more"". There I found several reviews with 1 or 2 stars that summed up my feelings well about the lack of character development, poor editing, feeling that it was shot on the Universal back lot (MGM's is long gone), and overall impression that it was not going to come close to changing my feelings about LD. My impression is that the overwhelming vote of those who chose to write was ""less than a 4.0"".<br /><br />This got me to wondering about the process that yields a 9+ rating. If the people giving the 10s and 9s do not take the time to justify their vote, is the ballot box being stuffed by people with a monetary motivation? I have long used IMDb as one tool to screen movies and thought it the best available. Now I am not so sure.",neg,pos,0.6271915975181269
"Brooke Shields -- in a departure from her ""Suddenly Susan"" duties -- plays a bitter divorcee who embroils three girlfriends in a ""girls only"" weekend in Palm Springs. The problem: Brooke is ""unattached"" and on the prowl, while her friends are all involved. Hence the title implications and emotional backlash their ""amoral"" weekend causes.<br /><br />Despite a few laughs generated by Dan Cortese (""Victoria's Closet"") and MTV ""relationship authorities"" Adam Corolla and Dr. Drew Pinsky, this is somber stuff for women only. D.B. Sweeney, Virginia Madsen and Jon Polito co-star.",neg,pos,0.5357263969713066
"I was pleasantly surprised with this one. It's actually quite interesting and engaging. The cast is strong, even Dan Cortese. Brooke Shields has come into her own as an actress. Black and White must have really set her free, 'cause I have never seen her in this much command playing a conventional character. If marketed right, could be a medium-size hit.",neg,pos,0.7076060985890127
"I loved this movie 10 years ago when I was about 16 years old. My biggest mistake was to watch it again, 10 years later. It's not the worst ""I-wanna-be-a-pilot"" movies ever, but it has so many flaws in it that you can hardly overlook them.<br /><br />Queen's ""One Vision"" (along with the rest of the soundtrack) makes this film better than the average patriotic nonsense you usually get to see ;)<br /><br />[****------]",neg,pos,0.7087684944307363
"I am a massive fan of the LoG. I thought the first two series provided some of the best comedy this country has ever seen and the third series, though different, was wonderfully dark and imaginative. The thought of seeing Tubbs, Edward and Briss on the big screen made July 3 something to wait for. Yet, somewhere, it all went horribly wrong. The writers had no story and no real ideas. The part set in old England showed the glimmers of genius that we know the League are capable of but these scenes did not fit well with the film. Geoff provided the best of too few, largely poor jokes and Lipp and Briss's performances were big let-downs. If you love the League, save yourself the time and money and watch episodes from the TV series again. And again. A massive disappointment.",neg,pos,0.7510606058518772
"With a catchy title like the Butcher of Plainfield this Ed Gein variation and Kane Hodder playing him will no doubt fly off the shelves for a couple of weeks.Most viewers will be bored silly with this latest take on the life of Ed Gien.<br /><br />The movie focuses on Ed's rampage and gives us a(few)glimpses into his Psycosis and dwelling in Plainfeild.Its these scenes that give the movie a much needed jolt.<br /><br />What ruins this is the constant focus on other characters lives and focuses less on Eds.Big mistake here.<br /><br />Kane Hodder is a strange choice to play Gein,but He does pull it off quite well,and deserves more acting credits than he gets these days.Prascilla Barnes and Micahel Barryman also show up.<br /><br />3/10",neg,pos,0.5740480859490779
"Michael Feifer writes and directs this fictitious story based on the arrest of Edward Gein in Plainfield, Wisconsin. Gein was responsible for a rash of gruesome murders that sent a shock wave of terror through his rural hometown in the late 1950's. His evil mind and twisted world is suspected to be caused by his domineering zealous Lutheran mother. Ed was given the nickname ""The Butcher of Plainfield"". He would rob corpses from fresh graves of women who resembled his mother and he would have sex with them before 'dressing them like a deer' in his garage. Severed heads with bodies hanging upside down being his personal trademark. After his arrest there would be many articles made from human skin found in his home. In this movie, a young deputy Bobby Mason(Shawn Hoffman)makes the search for Gein(Kane Hodder)a personal one, when his storekeeper mother(Priscilla Barnes)goes missing. The acting is a whole lot better than the ridiculously liberal telling of the documented events concerning Gein. Also in the cast: Adrienne Frantz, Timothy Oman, John Burke, Michael Berryman and Amy Lyndon.",neg,pos,0.5664860440106992
"The somewhat-belligerent brother of a suicide finds that he and his mother grieve in much the same way (by acting out) but that Dad is morose and blaming himself. Writer-director Dan Harris gives us a dysfunctional family torn at the seams, characters with question marks hanging over them, and then lays all the story-points out in the most obvious terms: Suicide! Secrets! Gay shame! Family sickness! Ultimately aiming to wrap things up with a tidy bow, Harris wants to make sure we don't miss a trick, initially giving us thoughtful material to ponder but then spelling everything out in an elementary, sentimental fashion. Sigourney Weaver's bemused performance as the family matriarch is dryly disengaged and she's a joy--that is, until Harris gives her a make-over (complete with sensible new hairstyle). It's the cinematic equivalent of a condescending pat on the head. ** from ****",neg,pos,0.5305557363416855
"I just finished watching this horribly depressing drama and realized that, in light of recent dramas such as these, the only ones who could be considered abnormal are those who are least aware that life is nothing more than tragic. I would suggest how nauseatingly defeatist and counter-productive this conclusion is, even if relationships and outlooks like those presented in this movie are grounded in fact to some degree. But, instead, I realized that these films have made the very determination of the great ""tragedy"" trivial when the same boring situations, the same suffocating dysfunctional families and friendships continue to play out just have they been over and over again in some sort of attempt to knock out previous distortions of family life (much of it existing in the 1950s and earlier with personality and character aberrations being made ever so subtle), supplanting it instead with the ""reality"" of how things actually are. That in fact, what we are watching is no longer the dysfunctional, but in fact, a normal existence and set of circumstances that has actually existed all along, but of which we may have been previously been unaware and thus, have ignored or at least denied.<br /><br />Only problem is, that too many films have been trying to make this point. And by doing so in nearly identical form. When I had read the synopsis for the film, I immediately thought of 'Ice Storm.' While watching the depressing lifelessness of the Travis family, which seemed to endure repeated emotional berating, I immediately recalled 'American Beauty.' And, in some regards, the interactions between the parents and the middle child, Tim, I drew similarities from 'Igby Goes Down.' 'Imaginary Heroes' may be a novel experience, maybe a refreshing one deemed so for an honest portrayal of character that, as said before, is often not permitted to exist in the films of family (which is idiotic to think anyways, considering we were already seeing these kinds of relationships displayed in films like 'Ordinary People' as early as 1980 and which go back even further than that). But, to the well-versed viewer, these films may offer nothing new. They have in fact, become a rather tired testimony of too many filmmakers who may try to out-do the other with the amount of trauma and apathy they can pack into one family (and here, it extends to neighbors and friends). In fact, 'Imaginary Heroes,' the latest in this genre (I do think there have been enough films to accurately declare it a 'genre'), crams so many disasters and surprises into one family, that they would make prize finds for a daytime talk show host. It is the story of a family who is tested by the suicide of the eldest son, a talented and decorated swimmer who hated the sport with a passion. The youngest son knew this, the father was in a daze and blinded by the push for competitiveness in his all-star son. And it's not clear that the mother and sister had much of a relationship with the young man.<br /><br />Granted, it is no less entertaining (to some extent, for those who find this material exhaustively depressing after a while), and the performances are quite good, especially by Sigourney Weaver and Jeff Daniels. But, I sure hope that filmmakers in the future wishing to add to the commentary of struggling familial relationships (which coincidentally or not always seem to be upper-middle class white suburban families) intend to offer something new by way of material and insight. I should see no distinction (and consequently, no purpose) otherwise.",neg,pos,0.5043858267182518
"This is the most pitiful excuse for a comedy show I've ever seen. I'm confounded that this guy was given his own show. It smells of complete and utter desperation on the part of comedy central, trying to fill the void left by the talented and incomparable Dave Chapelle. He's a tip from Ned's bag of comedy gold: Is a punchline not funny? Need to give it that extra push into hilarity? F***ING YELL IT AT THE TOP OF YOUR LUNGS. Simple, no? And as an added bonus....finish half your jokes with...THEN YOU'RE RE-TAH-DED!! or DUH-DU-DUUUUHHHH! Oh man. So....funny. Beaner...hilarious. Wetback....does the laughter ever stop?<br /><br />To illustrate my point in a more cerebral way, i'll cite an example. Mencia jokes about how ""retarded"" it is to rebuild new orleans, because it's so close to the water. Genius. The line of distinction between a great comedian and a hack has never been drawn so clearly. While a good comedian would find hidden humor in the tragedy, finding subtle ways of weaving a joke into something that we can all laugh at and take solace in, Ned goes for the obvious. Move the city. Great. Wait, is that funny? Ned doesn't have the intellectual capacity to find the deepest meaning of things. The hurricane didn't flood the city, ned. The levee project was underfunded and in serious need of federal dollars...and behold! They broke. I guess that's God's way of telling us we shouldn't be there. After all, he's got a seat in congress. What a fool.<br /><br />Chapelle was a master of turning a tired racial comedic spin on its head. He was effortless at it, and at all points, we were laughing with him. While mencia talks about black people not being able to swim *yawn,* Chapelle took it 300 yards further with the black and blind white supremesist. You don't have to be scathing to be edgy. You have to be original. <br /><br />Mencia and his legions of fans are like that closeted gay dude who laughs all too emphatically at gay jokes, thinking it somehow masks his own insecurities. Except of course, with Ned, he's laughing all too emphatically at the ""retards."" Du-du-duuuuh.",neg,pos,0.6180042814701059
"Carlos Mencia is not funny. From his stand up specials to this train wreck of a TV series, Carlos Mencia is not funny. I have been trying to convince people for two years that he steals other comedians' jokes, and as far as his comedy material goes, he is a regular ""Johnny-come-lately"" with far less than sub-par results. Psycho astronaut jokes? Britney Spears breakdown jokes? I hope this is only a scheduling error, but come on Carlos and Comedy Central, those topics, and many others, have run the gamut of late night TV show hosts' opening monologues, Saturday Night Live, Mad TV and many, many others. Lampooning ethnic and racial stereotypes? Comedy stands no chance of evolving with Carlos Mencia around. Perhaps people, especially viewers and Comedy Central executives will get the point since this week's issue of ""New York"" magazine accurately labeled him: ""Carlos Mencia, unrepentant joke-filcher.""",neg,pos,0.5299719688910091
"Carlos is perhaps not the most original comic, but the first series was amusing, his forthright comments and observations were fresh. I missed a couple of seasons, but after all of the allegations of stealing material I caught a couple of episodes of the Mind of Mencia at the end of July 07. A bit of a change I see! Carlos is much more into toilet humor and sex jokes than the race observations. In one episode he sort of implied he was in the same league as Chris Rock and Dave Chappelle. I think not. Perhaps Comedy Central will give him one more season, but episodes I saw sounded tired and samey with more words beeped out than the Osbournes. Carlos, go back to stand-up for a couple of years, get some fresh material and try again.",neg,pos,0.8049531502063323
"This film is worth seeing since it is a classic in the sense of being the very first full length film released in the process of three demention. It was not very good in its acting or story plot, but can be a great movie quiz question from an historical standpoint. It should be seen in the 3 D process with polarized lenses.",neg,pos,0.8438900697870095
"""The Brotherhood of Satan"" is a stupefying combination of conventional horror elements mixed with some imaginative characterization and direction (Bernard McEveety). It all starts out with father Charles Bateman (as Ben) driving out west with his pretty blondes: luscious Ahna Capri (as Nicky), and daughter Geri Reischl (as K.T.). Things get weirder and weirder for the trio, as they approach the town of Hillsboro, which is being gripped by a Satanic cult! <br /><br />When the dullish travelers hit Hillsboro, the ""action"" switches to the film's more interesting assemblage of characters: townies L.Q. Jones (as Pete, the sheriff), Strother Martin (as Doc), Charles Robinson (as Jack, the priest), and Alvy Moore (as Tobey). Their interplay is sometimes fun. Soon enough, it all gets very silly, and predictable. Mr. Martin is the stand-out (as you might expect); he considers the possibility of a Satanic cult to be a ""cock-and-bull story"", but is (of course) their leader. The ""Come in, Children"" ending is puzzling; unless, perhaps, it was the film's original title.",neg,pos,0.590360358318123
"I've never seen the original movie others have commented on, so my perspective is just about this movie without comparison.<br /><br />I found the message of the movie to be,: if you only worry about yourself, all will be right with the world, everything will fall into place, your lovers will love you more, your friends will respect and like you more, your employers will want you more, pay you more and even your own children and parents will love you more.<br /><br />I find this message to be reprehensible and totally false.<br /><br />Kudos for the very funny birthing scene at the end; there isn't a mother out there who won't laugh during that scene.<br /><br />Overall a very disappointing movie plot. I didn't find myself rooting for anyone in this movie. I thought they were all pathetic self absorbed individuals that I just didn't care what happened to them and that's not a movie people want to see.",neg,pos,0.5698262262937542
"Imagine a film the complete opposite of Lawrence of Arabia, instead of having an all male cast, it has an all female cast. Instead of being set in the barren deserts of Arabia, it is set in the bulging metropolis of New York City. And instead of it being one of the greatest films ever made, it is one of the most pointless, boring and forgettable.<br /><br />The film concerns Mary Haines (Meg Ryan) a perfect wife and mother, the envy of all others in her high society Manhatten social circle. She is painted as a women bearing the weight of the world on her shoulders, despite the fact she needs a live in nanny and housekeeper to cope with her one child. But I don't want to be too hard on her, Mary does all this whilst taking a liassez-faire attitude towards the fashion designing job her father has given her. This idyllic lifestyle cannot last forever though and things start to crash in a very real way.<br /><br />Mary's husband is cheating on her and her father fires her for not working hard enough. She is quite naturally upset and breaks down a little.<br /><br />Mary needs to bounce back though, for the sake of her impressionable young daughter and for herself. She does this through rehab, hair straightening and designing her own line of clothes; though amazingly for this kind of film, not a montage. Mary succeeds; her daughter loves her, her mother loves her, her friends love her and her husband decides he loves her now. She decides to take her cheating husband back after realising it was her fault he cheated, as she didn't dote on him enough.<br /><br />The films one saving grace is that it doesn't go down the ""all men are evil"" route.",neg,pos,0.5436183466625408
"The Women (2008) by Diane English is sadly such a waste of talent. With Annette Benning, Candice Bergen, Bette Midler, Cloris Leachman whom I like and enjoy in everything I've seen them, and Meg Ryan, Jada Pinkett Smith, Debra Messing, and Eva Mendes who may not be my favorite actors but are nice to look at, how could the movie be boring, predictable, embarrassing, sloppy, and simply bad? It was made by Diane English who is known as the writer of the very successful TV show Murphy Brown, and it is her first movie for which she wrote a script. The movie has been a labor of love for English who had tried for many years to make it happen and I respect that. I even found the scenes with the supporting players, Bergen, Leechaman, Carry Fisher and Bette Middler in short but memorable cameos, funny, smart, and enjoyable but in general the movie is a second hand ""Sex and the City"" which was released few months ago. I did not find Sex and the City very good when I saw it but next to The Women, it was simply brilliant. At least, Sex and the City spared us the long and tasteless scene in the hospital's delivery room where one of the characters' was having a baby and her friends were there supporting her. Poor Debra Messing, what did she do to deserve that nightmare she was put through and we, the viewers together with her? The movies like ""The Women"" give the whole genre, chick flicks, a bad name. It is nothing wrong with the genre, but why is it so difficult to make a really good comedy about female friendships and hardships, about dealing with marriage, motherhood, and proving yourself professionally? These are all very compelling and important subjects any modern woman can relate to. Why making movies with the lines, dialogs, and situations so clichéd, predictable, not funny and insulting that they will be forgotten as soon as the movie is over?<br /><br />After I saw the new movie, I checked out from my local library the original The Women and I truly enjoyed it. The story was told much better 70 years ago, and kept my interest all the way. The old movie had a real star power.",neg,pos,0.5106822121529866
"Updating of the Clare Booth Luce play and the 1939 movie is a major disappointment. The cast of women is excellent, most of the individual scenes work but nothing hangs together. There is no connection from scene to scene almost as if the film was crafted in parts and then assembled in a vacuum. Granted the story of a woman dealing with her husband's infidelity and how she is helped and hindered by her friends is a less shocking one now in an age when divorce is so common, but at the same time its just as timely as ever, I just wish they could have managed to connect all of the pieces together because as it stands now you really don't feel pulled along by the plot. Wait for Cable.",neg,pos,0.588933492323406
"With all of its technical flash, the 1993 ""Stalingrad"" movie is very disappointing. Before watching it I had read non-fiction accounts of the Stalingrad campaign and had seen a lot of documentary footage and photographs of the actual battle and its participants. I don't think that any movie can really succeed in depicting the titanic struggle and suffering that actually occurred, but I still wanted to see what a relatively recent German movie production would be like. While there are a few good elements of this movie, overall it is a failure. To me the worst aspect is that it includes substantial anachronisms, and also some very contrived and clichéd elements, most glaringly in some encounters between a German officer and a Soviet woman.<br /><br />Also there are some ideological elements in the movie which result in very distorted perceptions, including what amounts to a caricature of a German chaplain, some overblown class-warfare messages, and problematic depictions of ""good"" vs. ""bad"" Germans. Certainly the German Armed Forces of World War II included men who were able to maintain some decency throughout the war, and others who did very bad things, but the attempts in the movie to show this contrast are very simplistic and childish. I give ""Stalingrad"" credit in the sense that it doesn't completely portray German troops in the simple demonic quality which is the stereotype that many people now have, yet the movie includes stereotypes of its own, such as an almost too-good-to-be-true infantryman who has attitudes more akin to the 1990's than the 1940's, and two completely evil infantrymen and a rear-echelon officer.<br /><br />Some recent movies such as ""Stalingrad"" and ""Saving Private Ryan"" are frequently praised for their ""authenticity"" in depicting graphic scenes of combat, yet these same movies are deeply flawed and distorted in their depictions of the attitudes, values and behaviors of 1940's soldiers and civilians. ""Stalingrad"" and ""S.P.R"" have major and minor characters who lack the unselfconscious stoicism that was common among regular people during the World War II period. Certainly soldiers throughout history have been notorious for their frequent grumbling and occasional cynicism, yet the self-absorbed, talky and touchy-feely characters in both of these movies are something else, and are much more prevalent in our world of today than they were in the 1940's. While many people these days like to denigrate war movies from the 40's and 50's which present more patriotic messages and aren't as graphic about combat, many of those earlier movies such as ""Battleground"" are much more accurate in their depictions of typical soldiers' attitudes, and they are often successful in showing the horrible effects of war in more indirect ways.<br /><br />One well-done part of ""Stalingrad"" is a battle between German infantry and Soviet tanks, which does a reasonable job of capturing some of the horror and confusion in such combat.<br /><br />""Stalingrad"" does a poor job though of showing the common look of the frontline soldier. Part of this might be due to the difficulty in finding thin, haggard-looking extras in our pampered and well-fed America and western Europe of today. Also, too many of the German troops in the movie don't wear their uniforms and equipment properly, and don't display the professional bearing that was common in the German Wehrmacht even during the years of German defeat. If you want to get a good idea of how the actual German troops looked, I recommend the following documentaries which contain footage of the Stalingrad campaign: ""The World at War,"" ""War of the Century"" and ""Russia's War."" Also the books ""Operation Barbarossa in Photographs"" by Paul Carell, ""Stalingrad"" by Geoffrey Jukes and ""Stalingrad"" by Paul Carell contain a great many helpful photos. Books written about the battle by Antony Beevor and William Craig are recommended also, and the latter one is especially good about the common soldiers and civilians on both sides.<br /><br />Relatively recent movies which, in my opinion, are much better than ""Stalingrad"" and ""Saving Private Ryan"" in depicting attitudes and characters of persons during World War II, and the general feel, look, horror and grittiness of that war, are ""Der Untergang"" (""The Downfall"") and ""Talvisota"" (""The Winter War""). While ""A Bridge Too Far"" and ""The Longest Day"" cover events on the Western Front rather than in the East, they are also excellent war movies, and stick very close to factual accounts. The latter two movies lack some of the grit that is more prevalent in more recent films, but they compensate for that lack with their other strengths, including truthfulness.",neg,pos,0.8464674680926969
"The war in the East,as the Germans referred to the WW2 Soviet-Nazi conflict, was a war of annihilation on the part of the Germany. 90% of the German army were in the Soviet Union fighting. Their ultimate aim was to wipe out the so called ""sub human (Untermensch)"" Russian population and colonize the mainly empty country with German settlers after they had won.<br /><br />Read ""Hitler's Willing Executioners.""<br /><br />Here we have the German army presented as innocent victims and not as Nazi mass murderers. When are modern German film makers going to be honest and face up to the past?<br /><br />Better see the Russian film ""Come and See"" instead!",neg,pos,0.5390186366273445
"In addition to all the negative reviews: I was amazed to see that at the drop of a hat somewhere, somehow a CCTV-camera was summoned at a most unlikely location, to show the 'crisis'-team (''Look Maaaaa-aaam'') what was going on, notably near the Thames-barrier, where the professor is hit at full (wind)force against the head by a heavy object and subsequently lives to tell the story. Otherwise I was unable to shake off the image of some actors as portrayed in other films/programs: I said to my wife: 'Hey, that's Neil, from the Young Ones' (Nigel Planer) and 'Did they summon Hercule Poirot for help?' (David Suchet). To add to the disgrace of this film (shown in two parts on ITV UK recently), ITV showed the telephone number of the Environment Agency after each episode for worried viewers, living in areas 'at risk of flooding'. How low can you as a broadcaster go to treat your audience like that? What must the Environment Agency have thought?? (''Oh no, it's Mrs Jones from Hull again. She says she was right all along, she saw it on ITV'').",neg,pos,0.6090416195357459
"Why did they change the cute, Rugrats television show we all know and love into a lame attempt to target teens? They don't have to do that. All ages watch the regular Rugrats. When I heard about this, I thought, ""Hey. They made a TV series about the movie. Except, they're really grown up as a teenager! This is going to be better."" When I saw it, it was just as if I was watching As Told By Ginger, except they made it suck. Great job.<br /><br />When in the Rugrats series has tommy been a director? Never. Basically all the episodes in this attempted series is about Tommy's love of directing. I don't like that. I rather watch plots that change every episode. Not the same thing over and over. Also, when did in the old series have each character have their own sides of the story? Never. This series did that. I didn't like that everyone separated. I don't want to see Angelica's side of the story. I hate her.<br /><br />I do not recommend this show if you like As Told By Ginger and the Rugrats.",neg,pos,0.6161212922354905
"When I first saw this film it was not an impressive one. Now that I have seen it again with some friends on DVD ( they had not viewed it on the silver screen ), my opinion remains the same. The subject matter is puerile and the performances are weak.",neg,pos,0.7356925411148533
"A modern scare film? Yep it is..<br /><br />The hippies, peaceniks and environmentalists got together to deliver us a fear film.. I didn't recognize it when watching it only 2 years ago that it was a fear film but that's exactly what it is..<br /><br />There's no difference between this film and films the nazi made about us in ww2 and the same films we made about them.. this is pure propaganda and speaks only to those.. that believe in aliens, 9/11 conspiracy plots, faked moon landings, peak oil and major environmentalism What I can say is this film does push buttons, make you ask questions and ultimately just forget about it.. It's a scare film.. so if your scarred get in your houses, lock your doors and stock up for that nuclear winter we all know is coming when bush provokes the Chinese into nuclear war..",neg,pos,0.593744881009225
"The first time I had heard of Guest House Paridiso was in the, er... ""washroom"" after having just seen Fight Club. In each urinal was deposited a small, round black circle. When the circle came into contact with moisture (to put it delicately), it caused a colour picture to form, with photographs of the two stars and the tag line ""You'll P*** Yourself Laughing"". When you'd finished washing your hands, the circle had dried and faded to black again, waiting to spring it's surprise on the next ""victim"".<br /><br />Okay, maybe the punchline wasn't terribly sophisticated, but you have to admit it was innovative. In fact, I think I can honestly say I've never seen anything like it in my life before, and these days of over a century of cinema and marketing, that's a real feat. What a pity the film that went with it failed to live up to the promise.<br /><br />I hate to pan Guest House Paridiso and I am indebted to Rik Mayall (Richard Twat) and Adrian Edmondson (Eddie Elizabeth Ndingombaba) for many years of laughter through their appealing television series, be it the invention of The Young Ones (1982-1984), the sitting room plays of Bottom (1991-1995), or even solo work, such as Rik in the New Statesman (1988-1993). In fact, this would have made an hilarious 45 minute tv special. Unfortunately, its an 89 minute film.<br /><br />There's definitely some merit to be had, and I laughed continuously throughout the protracted finale, which spoofed the Exorcist and Raiders of the Lost Ark, and involved... well, you'll have to see that bit for yourself. Yet often the pace is leaden, and a sterile atmosphere is throughout. The two stars (Edmondson taking his usual backseat, this time due to the fact that he adequately directs) never really get into first gear, Mayall only sporadically showing the foul-mouthed mania that makes us love him on the small screen. Indeed, the writers' presumption that we are already familiar with the characters leads to them being underdelivered to the audience. The slight hints of depth seen in the series (Richie's effeminate, failed social-climbing for example) are not present here, and instead we are left with parodies of parodies.<br /><br />The Fawlty Towers accusation does pass water, complete with drunken chef and unseen, called-for waiter ""Pasquele"", which uncannily rhymes with Manuel. Some of the ideas, such a hotel next to a nuclear reactor with a childrens' swing hanging over a cliff face, are very, very funny, but ultimately the frenetic pace is stolen, the two constantly looking for a studio audience that isn't there, and all the ""dead laugh"" areas patched up with incidental ""comedy"" music that would have been dated in a Carry On film two decades ago.<br /><br />Paridiso's brand of puerile, sadistic, perverse humour IS funny, and I feel sure it will make you laugh ... just not as often as it should.",neg,pos,0.7175292968791447
"Like many western Pennsylvania history buffs, I had been really looking forward to this much-heralded PBS program that was produced by Pittsburgh's WQED. However, I must say now that I was somewhat disappointed. On the positive side, I believe that overall this film did a fair job of explaining the main issues and describing the events of the so-called French and Indian War. In particular, its presentation of the Indians' point of view was somewhat new and quite interesting, although it certainly was at time over-emphasized. Also on the positive side, the blend of narrative and action scenes was well done and came across somewhat better than many of these typical documentaries made up of ""experts"" interviews and picture stills (a la Ken Burns). On the negative side, many of the battles did have a somewhat ""staged"" look and many important aspects of the war were overlooked. Most of all I was very disappointed and frustrated by how little importance was given to Forbes's successful campaign of 1758 against Fort Duquesne as compared to the earlier failures of 1754 by Washington and 1755 by Braddock. In particular, I was somewhat incredulous that there was NO mention of Colonel Henry Bouquet, the Swiss mercenary in the British service who was most responsible for Forbes' success. Finally I could not believe the complete omission of the 1763 Battle of Bushy Run that started as a re-run of Braddock's defeat but ended up as the victory that decided the outcome of Pontiac's War thanks to the wiles of the same Colonel Bouquet who certainly must rank as one of the most successful British commanders of this war.",neg,pos,0.7199069368193827
"The Presentation is VERY shabby. (to my notion) as documentaries often are. Michael Moore's ""documenatry"" - Farenheit 911 is FAR more convincing but has FAR too much media and political influence. Cant wait till Saturday when I get to see the docudrama ""The Game of their Lives"" . IFC goes right of center. I have started a collection of IFC movies from off the internet due to ""TGOTL"" *** out of ********** on ""Decade"". Wanna see good documentaries? Stick to the History Channel.. Or try docudrama. You cant go wrong with them my friend. Cant go wrong. The seventies were ten years of reruns. Or so the old times would have you to believe. Disco died and it is gone forever. When Elvis died o yes we all did grieve",neg,pos,0.5157417668491577
"I was Stan in the movie ""Dreams Come True"". Stan was the friend that worked at the factory with the main character and ended getting his arm smashed in the machinery and got carried out screaming (where was the ambulance?) The acting in this movie was for the most part pretty poor with mostly local actors from the Fox Valley, Wisconsin. I saw the movie on the big screen. It played 2 nights in 3 theaters and was something special to see yourself on the big screen. I may be bias, but overall, I enjoyed it. Also the soundtrack was the band Spooner, who later became Garbage. My brother, Steve Charlton was also in the movie. He played Swenson the man who comes to the door on crutches to talk with the police.",neg,pos,0.6311961742884871
"... And it's a not very good documentary either American MOVIE seems to have confused some people into thinking this is a spoof documentary ( "" Mockumentary ) and even some newspaper TV listings described it as such . I'll not laugh out loud at that because it's easy to mistake this documentary as one big wind up ala THIS IS SPINAL TAP <br /><br />What seems to have caused the confusion is that the documentary centres around budding film maker Mark Borchardt who is .... How can I put it ? Rather self deluded ? Yes but that's not necessarily a bad thing since if we had no dreams we'd all still be living in caves and the fact that Mark is obsessed with horror movies is not to be taken as a criticism since both Sam Raimi ( Yes that one ) and Peter Jackson ( yes that one ) both started out doing low budget horror comedies so again it's not a criticism . No it's just that Mark Borchardt ( yes that one ) is a parody of American trailer trash <br /><br />Remember in THERE'S SOMETHING ABOUT MARY Ben Stiller gives a lift to a dodgy hitch hiker ( "" Come into my office because you're f***in' fired "" ) ? Well that's who Mark resembles along with most of Jerry Springer's guests so it's very easy to see why some people thought this wasn't a real documentary . It's also not a very good documentary since Mark and co give me the creeps . Did you know that someone thought Mark would grow up to be a serial killer ? Does anyone else think there's plenty of time left for this to happen ?",neg,pos,0.5068816258515774
"Sorry, folks, but all of you that say this is a great documentary... and that award it won at Sundance... well, you've all been duped. I've heard for a few years how I had to see this documentary and I finally watched it. Maybe in 1999, when it came out, and reality TV didn't have such a dominant presence in the industry, this movie would have seemed entertaining. But Mike and Mark are so obviously playing themselves, Mike and Mark. At times they are funny and some of the lines seem off the cuff, but mostly they do not ring true. They are the reality version of Jay and Silent Bob. Yes the people are real, they are not actors, but it's put on, it's exaggeration of themselves, and it's so obvious that it's hard to believe so many people think it's the real deal. I wasn't fooled so it was actually a tad boring. Mildly amusing, but not missing much if you miss it.",neg,pos,0.663229001170386
"It opens - and for half an hour, runs - like an educational programme on the Old Testament, although not without humour. The movie finally begins to grow wings when the biblical cant gets dropped. In a scene of mixed success Martin Donovan (Jesus) decides to renege on kicking off the Apocalypse and the final quarter of an hour is a sort of humanist 'what's all the fuss about?' play-out, gilded with optimistic conjecture against a (retrospectively, miserably ironic) long shot of the WTC twin towers.<br /><br />Apart from Donovan's authority, the acting is split. There's the thespian melodrama of the rest of the cast: this, though formally contrived for biblical presentation, is appropriate for the modern, paranoid comedy that Hartley's aiming at. But I was also pleasantly surprised at the contribution of PJ Harvey (credited thus, and in danger of existing within the film solely as the pop star entity she is, not least in a set piece scene in a record store and a perilously patchy soundtrack to which contributes). She remained cool - a sort of disingenuous lack of focus - in the manner of many pop icons who have taken to film (I'm thinking the Jagger of Performance here) but nonetheless maintained a convincing integration with both cast and project.<br /><br />Ultimately affirmative, but this bittersweet essay is a bit too much like one and relies more on the perseverance than the imagination of its audience. 4/10",neg,pos,0.5867697779886677
"My wife and I saw every episode in this series and loved it. However, the series was cut short without a final episode by the producers of the show. It ended with a typical end-the-season cliff hanger leaving it's fans feeling cheated. A waste of great writing and acting.",neg,pos,0.7631935625960479
